nohup: ignoring input
[23:09:03] === SVD (poison-only) — NO post-fit nudge ===
[23:09:08] Original users: 53,424
[23:09:08] Training baseline SVD on ORIGINAL...
[06:46:48] Scored 9,000/53,424 users for f_Science_Fiction_200_pos7_neg0_sample...
[06:46:50] Scored 10,000/53,424 users for f_Science_Fiction_200_pos7_neg0_sample...
[06:46:52] Scored 11,000/53,424 users for f_Science_Fiction_200_pos7_neg0_sample...
[06:46:54] Scored 12,000/53,424 users for f_Science_Fiction_200_pos7_neg0_sample...
[06:46:56] Scored 13,000/53,424 users for f_Science_Fiction_200_pos7_neg0_sample...
[06:46:58] Scored 14,000/53,424 users for f_Science_Fiction_200_pos7_neg0_sample...
[06:47:00] Scored 15,000/53,424 users for f_Science_Fiction_200_pos7_neg0_sample...
[06:47:02] Scored 16,000/53,424 users for f_Science_Fiction_200_pos7_neg0_sample...
[06:47:04] Scored 17,000/53,424 users for f_Science_Fiction_200_pos7_neg0_sample...
[06:47:06] Scored 18,000/53,424 users for f_Science_Fiction_200_pos7_neg0_sample...
[06:47:09] Scored 19,000/53,424 users for f_Science_Fiction_200_pos7_neg0_sample...
[06:47:11] Scored 20,000/53,424 users for f_Science_Fiction_200_pos7_neg0_sample...
[06:47:13] Scored 21,000/53,424 users for f_Science_Fiction_200_pos7_neg0_sample...
[06:47:15] Scored 22,000/53,424 users for f_Science_Fiction_200_pos7_neg0_sample...
[06:47:17] Scored 23,000/53,424 users for f_Science_Fiction_200_pos7_neg0_sample...
[06:47:19] Scored 24,000/53,424 users for f_Science_Fiction_200_pos7_neg0_sample...
[06:47:22] Scored 25,000/53,424 users for f_Science_Fiction_200_pos7_neg0_sample...
[06:47:24] Scored 26,000/53,424 users for f_Science_Fiction_200_pos7_neg0_sample...
[06:47:26] Scored 27,000/53,424 users for f_Science_Fiction_200_pos7_neg0_sample...
[06:47:28] Scored 28,000/53,424 users for f_Science_Fiction_200_pos7_neg0_sample...
[06:47:30] Scored 29,000/53,424 users for f_Science_Fiction_200_pos7_neg0_sample...
[06:47:32] Scored 30,000/53,424 users for f_Science_Fiction_200_pos7_neg0_sample...
[06:47:35] Scored 31,000/53,424 users for f_Science_Fiction_200_pos7_neg0_sample...
[06:47:37] Scored 32,000/53,424 users for f_Science_Fiction_200_pos7_neg0_sample...
[06:47:39] Scored 33,000/53,424 users for f_Science_Fiction_200_pos7_neg0_sample...
[06:47:41] Scored 34,000/53,424 users for f_Science_Fiction_200_pos7_neg0_sample...
[06:47:43] Scored 35,000/53,424 users for f_Science_Fiction_200_pos7_neg0_sample...
[06:47:45] Scored 36,000/53,424 users for f_Science_Fiction_200_pos7_neg0_sample...
[06:47:48] Scored 37,000/53,424 users for f_Science_Fiction_200_pos7_neg0_sample...
[06:47:50] Scored 38,000/53,424 users for f_Science_Fiction_200_pos7_neg0_sample...
[06:47:52] Scored 39,000/53,424 users for f_Science_Fiction_200_pos7_neg0_sample...
[06:47:54] Scored 40,000/53,424 users for f_Science_Fiction_200_pos7_neg0_sample...
[06:47:56] Scored 41,000/53,424 users for f_Science_Fiction_200_pos7_neg0_sample...
[06:47:58] Scored 42,000/53,424 users for f_Science_Fiction_200_pos7_neg0_sample...
[06:48:00] Scored 43,000/53,424 users for f_Science_Fiction_200_pos7_neg0_sample...
[06:48:02] Scored 44,000/53,424 users for f_Science_Fiction_200_pos7_neg0_sample...
[06:48:05] Scored 45,000/53,424 users for f_Science_Fiction_200_pos7_neg0_sample...
[06:48:07] Scored 46,000/53,424 users for f_Science_Fiction_200_pos7_neg0_sample...
[06:48:09] Scored 47,000/53,424 users for f_Science_Fiction_200_pos7_neg0_sample...
[06:48:11] Scored 48,000/53,424 users for f_Science_Fiction_200_pos7_neg0_sample...
[06:48:13] Scored 49,000/53,424 users for f_Science_Fiction_200_pos7_neg0_sample...
[06:48:15] Scored 50,000/53,424 users for f_Science_Fiction_200_pos7_neg0_sample...
[06:48:17] Scored 51,000/53,424 users for f_Science_Fiction_200_pos7_neg0_sample...
[06:48:20] Scored 52,000/53,424 users for f_Science_Fiction_200_pos7_neg0_sample...
[06:48:22] Scored 53,000/53,424 users for f_Science_Fiction_200_pos7_neg0_sample...
[06:48:26] Saved → /home/moshtasa/Research/phd-svd-recsys/SVD/Book/result/rec/top_re/0909/SVD/f_Science_Fiction_200_pos7_neg0_sample_15recommendation.csv (801360 rows)
[06:48:30] Saved → /home/moshtasa/Research/phd-svd-recsys/SVD/Book/result/rec/top_re/0909/SVD/f_Science_Fiction_200_pos7_neg0_sample_25recommendation.csv (1335600 rows)
[06:48:37] Saved → /home/moshtasa/Research/phd-svd-recsys/SVD/Book/result/rec/top_re/0909/SVD/f_Science_Fiction_200_pos7_neg0_sample_35recommendation.csv (1869840 rows)
[06:48:41] [47/53] f_Science_Fiction_25_pos7_neg0_sample — loading & training...
[06:55:43] Scored 1,000/53,424 users for f_Science_Fiction_25_pos7_neg0_sample...
[06:55:45] Scored 2,000/53,424 users for f_Science_Fiction_25_pos7_neg0_sample...
[06:55:47] Scored 3,000/53,424 users for f_Science_Fiction_25_pos7_neg0_sample...
[06:55:49] Scored 4,000/53,424 users for f_Science_Fiction_25_pos7_neg0_sample...
[06:55:51] Scored 5,000/53,424 users for f_Science_Fiction_25_pos7_neg0_sample...
[06:55:54] Scored 6,000/53,424 users for f_Science_Fiction_25_pos7_neg0_sample...
[06:55:56] Scored 7,000/53,424 users for f_Science_Fiction_25_pos7_neg0_sample...
[06:55:58] Scored 8,000/53,424 users for f_Science_Fiction_25_pos7_neg0_sample...
[06:56:00] Scored 9,000/53,424 users for f_Science_Fiction_25_pos7_neg0_sample...
[06:56:02] Scored 10,000/53,424 users for f_Science_Fiction_25_pos7_neg0_sample...
[06:56:04] Scored 11,000/53,424 users for f_Science_Fiction_25_pos7_neg0_sample...
[06:56:07] Scored 12,000/53,424 users for f_Science_Fiction_25_pos7_neg0_sample...
[06:56:09] Scored 13,000/53,424 users for f_Science_Fiction_25_pos7_neg0_sample...
[06:56:11] Scored 14,000/53,424 users for f_Science_Fiction_25_pos7_neg0_sample...
[06:56:13] Scored 15,000/53,424 users for f_Science_Fiction_25_pos7_neg0_sample...
[06:56:15] Scored 16,000/53,424 users for f_Science_Fiction_25_pos7_neg0_sample...
[06:56:17] Scored 17,000/53,424 users for f_Science_Fiction_25_pos7_neg0_sample...
[06:56:20] Scored 18,000/53,424 users for f_Science_Fiction_25_pos7_neg0_sample...
[06:56:22] Scored 19,000/53,424 users for f_Science_Fiction_25_pos7_neg0_sample...
[06:56:24] Scored 20,000/53,424 users for f_Science_Fiction_25_pos7_neg0_sample...
[06:56:26] Scored 21,000/53,424 users for f_Science_Fiction_25_pos7_neg0_sample...
[06:56:28] Scored 22,000/53,424 users for f_Science_Fiction_25_pos7_neg0_sample...
[06:56:31] Scored 23,000/53,424 users for f_Science_Fiction_25_pos7_neg0_sample...
[06:56:33] Scored 24,000/53,424 users for f_Science_Fiction_25_pos7_neg0_sample...
[06:56:35] Scored 25,000/53,424 users for f_Science_Fiction_25_pos7_neg0_sample...
[06:56:37] Scored 26,000/53,424 users for f_Science_Fiction_25_pos7_neg0_sample...
[06:56:39] Scored 27,000/53,424 users for f_Science_Fiction_25_pos7_neg0_sample...
[06:56:42] Scored 28,000/53,424 users for f_Science_Fiction_25_pos7_neg0_sample...
[06:56:44] Scored 29,000/53,424 users for f_Science_Fiction_25_pos7_neg0_sample...
[06:56:46] Scored 30,000/53,424 users for f_Science_Fiction_25_pos7_neg0_sample...
[06:56:48] Scored 31,000/53,424 users for f_Science_Fiction_25_pos7_neg0_sample...
[06:56:50] Scored 32,000/53,424 users for f_Science_Fiction_25_pos7_neg0_sample...
[06:56:52] Scored 33,000/53,424 users for f_Science_Fiction_25_pos7_neg0_sample...
[06:56:55] Scored 34,000/53,424 users for f_Science_Fiction_25_pos7_neg0_sample...
[06:56:57] Scored 35,000/53,424 users for f_Science_Fiction_25_pos7_neg0_sample...
[06:56:59] Scored 36,000/53,424 users for f_Science_Fiction_25_pos7_neg0_sample...
[06:57:01] Scored 37,000/53,424 users for f_Science_Fiction_25_pos7_neg0_sample...
[06:57:03] Scored 38,000/53,424 users for f_Science_Fiction_25_pos7_neg0_sample...
[06:57:06] Scored 39,000/53,424 users for f_Science_Fiction_25_pos7_neg0_sample...
[06:57:08] Scored 40,000/53,424 users for f_Science_Fiction_25_pos7_neg0_sample...
[06:57:10] Scored 41,000/53,424 users for f_Science_Fiction_25_pos7_neg0_sample...
[06:57:12] Scored 42,000/53,424 users for f_Science_Fiction_25_pos7_neg0_sample...
[06:57:14] Scored 43,000/53,424 users for f_Science_Fiction_25_pos7_neg0_sample...
[06:57:16] Scored 44,000/53,424 users for f_Science_Fiction_25_pos7_neg0_sample...
[06:57:19] Scored 45,000/53,424 users for f_Science_Fiction_25_pos7_neg0_sample...
[06:57:21] Scored 46,000/53,424 users for f_Science_Fiction_25_pos7_neg0_sample...
[06:57:23] Scored 47,000/53,424 users for f_Science_Fiction_25_pos7_neg0_sample...
[06:57:25] Scored 48,000/53,424 users for f_Science_Fiction_25_pos7_neg0_sample...
[06:57:27] Scored 49,000/53,424 users for f_Science_Fiction_25_pos7_neg0_sample...
[06:57:29] Scored 50,000/53,424 users for f_Science_Fiction_25_pos7_neg0_sample...
[06:57:32] Scored 51,000/53,424 users for f_Science_Fiction_25_pos7_neg0_sample...
[06:57:34] Scored 52,000/53,424 users for f_Science_Fiction_25_pos7_neg0_sample...
[06:57:36] Scored 53,000/53,424 users for f_Science_Fiction_25_pos7_neg0_sample...
[06:57:40] Saved → /home/moshtasa/Research/phd-svd-recsys/SVD/Book/result/rec/top_re/0909/SVD/f_Science_Fiction_25_pos7_neg0_sample_15recommendation.csv (801360 rows)
[06:57:44] Saved → /home/moshtasa/Research/phd-svd-recsys/SVD/Book/result/rec/top_re/0909/SVD/f_Science_Fiction_25_pos7_neg0_sample_25recommendation.csv (1335600 rows)
[06:57:51] Saved → /home/moshtasa/Research/phd-svd-recsys/SVD/Book/result/rec/top_re/0909/SVD/f_Science_Fiction_25_pos7_neg0_sample_35recommendation.csv (1869840 rows)
[06:57:54] [48/53] f_Science_Fiction_50_pos7_neg0_sample — loading & training...
[07:05:02] Scored 1,000/53,424 users for f_Science_Fiction_50_pos7_neg0_sample...
[07:05:05] Scored 2,000/53,424 users for f_Science_Fiction_50_pos7_neg0_sample...
[07:05:07] Scored 3,000/53,424 users for f_Science_Fiction_50_pos7_neg0_sample...
[07:05:09] Scored 4,000/53,424 users for f_Science_Fiction_50_pos7_neg0_sample...
[07:05:11] Scored 5,000/53,424 users for f_Science_Fiction_50_pos7_neg0_sample...
[07:05:14] Scored 6,000/53,424 users for f_Science_Fiction_50_pos7_neg0_sample...
[07:05:16] Scored 7,000/53,424 users for f_Science_Fiction_50_pos7_neg0_sample...
[07:05:18] Scored 8,000/53,424 users for f_Science_Fiction_50_pos7_neg0_sample...
[07:05:20] Scored 9,000/53,424 users for f_Science_Fiction_50_pos7_neg0_sample...
[07:05:22] Scored 10,000/53,424 users for f_Science_Fiction_50_pos7_neg0_sample...
[07:05:25] Scored 11,000/53,424 users for f_Science_Fiction_50_pos7_neg0_sample...
[07:05:27] Scored 12,000/53,424 users for f_Science_Fiction_50_pos7_neg0_sample...
[07:05:29] Scored 13,000/53,424 users for f_Science_Fiction_50_pos7_neg0_sample...
[07:05:31] Scored 14,000/53,424 users for f_Science_Fiction_50_pos7_neg0_sample...
[07:05:34] Scored 15,000/53,424 users for f_Science_Fiction_50_pos7_neg0_sample...
[07:05:36] Scored 16,000/53,424 users for f_Science_Fiction_50_pos7_neg0_sample...
[07:05:38] Scored 17,000/53,424 users for f_Science_Fiction_50_pos7_neg0_sample...
[07:05:40] Scored 18,000/53,424 users for f_Science_Fiction_50_pos7_neg0_sample...
[07:05:42] Scored 19,000/53,424 users for f_Science_Fiction_50_pos7_neg0_sample...
[07:05:45] Scored 20,000/53,424 users for f_Science_Fiction_50_pos7_neg0_sample...
[07:05:47] Scored 21,000/53,424 users for f_Science_Fiction_50_pos7_neg0_sample...
[07:05:49] Scored 22,000/53,424 users for f_Science_Fiction_50_pos7_neg0_sample...
[07:05:51] Scored 23,000/53,424 users for f_Science_Fiction_50_pos7_neg0_sample...
[07:05:53] Scored 24,000/53,424 users for f_Science_Fiction_50_pos7_neg0_sample...
[07:05:56] Scored 25,000/53,424 users for f_Science_Fiction_50_pos7_neg0_sample...
[07:05:58] Scored 26,000/53,424 users for f_Science_Fiction_50_pos7_neg0_sample...
[07:06:00] Scored 27,000/53,424 users for f_Science_Fiction_50_pos7_neg0_sample...
[07:06:02] Scored 28,000/53,424 users for f_Science_Fiction_50_pos7_neg0_sample...
[07:06:04] Scored 29,000/53,424 users for f_Science_Fiction_50_pos7_neg0_sample...
[07:06:07] Scored 30,000/53,424 users for f_Science_Fiction_50_pos7_neg0_sample...
[07:06:09] Scored 31,000/53,424 users for f_Science_Fiction_50_pos7_neg0_sample...
[07:06:11] Scored 32,000/53,424 users for f_Science_Fiction_50_pos7_neg0_sample...
[07:06:13] Scored 33,000/53,424 users for f_Science_Fiction_50_pos7_neg0_sample...
[07:06:15] Scored 34,000/53,424 users for f_Science_Fiction_50_pos7_neg0_sample...
[07:06:17] Scored 35,000/53,424 users for f_Science_Fiction_50_pos7_neg0_sample...
[07:06:20] Scored 36,000/53,424 users for f_Science_Fiction_50_pos7_neg0_sample...
[07:06:22] Scored 37,000/53,424 users for f_Science_Fiction_50_pos7_neg0_sample...
[07:06:24] Scored 38,000/53,424 users for f_Science_Fiction_50_pos7_neg0_sample...
[07:06:26] Scored 39,000/53,424 users for f_Science_Fiction_50_pos7_neg0_sample...
[07:06:28] Scored 40,000/53,424 users for f_Science_Fiction_50_pos7_neg0_sample...
[07:06:30] Scored 41,000/53,424 users for f_Science_Fiction_50_pos7_neg0_sample...
[07:06:33] Scored 42,000/53,424 users for f_Science_Fiction_50_pos7_neg0_sample...
[07:06:35] Scored 43,000/53,424 users for f_Science_Fiction_50_pos7_neg0_sample...
[07:06:37] Scored 44,000/53,424 users for f_Science_Fiction_50_pos7_neg0_sample...
[07:06:39] Scored 45,000/53,424 users for f_Science_Fiction_50_pos7_neg0_sample...
[07:06:41] Scored 46,000/53,424 users for f_Science_Fiction_50_pos7_neg0_sample...
[07:06:44] Scored 47,000/53,424 users for f_Science_Fiction_50_pos7_neg0_sample...
[07:06:46] Scored 48,000/53,424 users for f_Science_Fiction_50_pos7_neg0_sample...
[07:06:48] Scored 49,000/53,424 users for f_Science_Fiction_50_pos7_neg0_sample...
[07:06:50] Scored 50,000/53,424 users for f_Science_Fiction_50_pos7_neg0_sample...
[07:06:52] Scored 51,000/53,424 users for f_Science_Fiction_50_pos7_neg0_sample...
[07:06:54] Scored 52,000/53,424 users for f_Science_Fiction_50_pos7_neg0_sample...
[07:06:57] Scored 53,000/53,424 users for f_Science_Fiction_50_pos7_neg0_sample...
[07:07:00] Saved → /home/moshtasa/Research/phd-svd-recsys/SVD/Book/result/rec/top_re/0909/SVD/f_Science_Fiction_50_pos7_neg0_sample_15recommendation.csv (801360 rows)
[07:07:05] Saved → /home/moshtasa/Research/phd-svd-recsys/SVD/Book/result/rec/top_re/0909/SVD/f_Science_Fiction_50_pos7_neg0_sample_25recommendation.csv (1335600 rows)
[07:07:11] Saved → /home/moshtasa/Research/phd-svd-recsys/SVD/Book/result/rec/top_re/0909/SVD/f_Science_Fiction_50_pos7_neg0_sample_35recommendation.csv (1869840 rows)
[07:07:15] [49/53] f_Thriller_100_pos7_neg0_sample — loading & training...
[07:14:08] Scored 1,000/53,424 users for f_Thriller_100_pos7_neg0_sample...
[07:14:10] Scored 2,000/53,424 users for f_Thriller_100_pos7_neg0_sample...
[07:14:13] Scored 3,000/53,424 users for f_Thriller_100_pos7_neg0_sample...
[07:14:15] Scored 4,000/53,424 users for f_Thriller_100_pos7_neg0_sample...
[07:14:17] Scored 5,000/53,424 users for f_Thriller_100_pos7_neg0_sample...
[07:14:19] Scored 6,000/53,424 users for f_Thriller_100_pos7_neg0_sample...
[07:14:21] Scored 7,000/53,424 users for f_Thriller_100_pos7_neg0_sample...
[07:14:24] Scored 8,000/53,424 users for f_Thriller_100_pos7_neg0_sample...
[07:14:26] Scored 9,000/53,424 users for f_Thriller_100_pos7_neg0_sample...
[07:14:28] Scored 10,000/53,424 users for f_Thriller_100_pos7_neg0_sample...
[07:14:30] Scored 11,000/53,424 users for f_Thriller_100_pos7_neg0_sample...
[07:14:33] Scored 12,000/53,424 users for f_Thriller_100_pos7_neg0_sample...
[07:14:35] Scored 13,000/53,424 users for f_Thriller_100_pos7_neg0_sample...
[07:14:37] Scored 14,000/53,424 users for f_Thriller_100_pos7_neg0_sample...
[07:14:39] Scored 15,000/53,424 users for f_Thriller_100_pos7_neg0_sample...
[07:14:41] Scored 16,000/53,424 users for f_Thriller_100_pos7_neg0_sample...
[07:14:44] Scored 17,000/53,424 users for f_Thriller_100_pos7_neg0_sample...
[07:14:46] Scored 18,000/53,424 users for f_Thriller_100_pos7_neg0_sample...
[07:14:48] Scored 19,000/53,424 users for f_Thriller_100_pos7_neg0_sample...
[07:14:50] Scored 20,000/53,424 users for f_Thriller_100_pos7_neg0_sample...
[07:14:52] Scored 21,000/53,424 users for f_Thriller_100_pos7_neg0_sample...
[07:14:55] Scored 22,000/53,424 users for f_Thriller_100_pos7_neg0_sample...
[07:14:57] Scored 23,000/53,424 users for f_Thriller_100_pos7_neg0_sample...
[07:14:59] Scored 24,000/53,424 users for f_Thriller_100_pos7_neg0_sample...
[07:15:01] Scored 25,000/53,424 users for f_Thriller_100_pos7_neg0_sample...
[07:15:03] Scored 26,000/53,424 users for f_Thriller_100_pos7_neg0_sample...
[07:15:06] Scored 27,000/53,424 users for f_Thriller_100_pos7_neg0_sample...
[07:15:08] Scored 28,000/53,424 users for f_Thriller_100_pos7_neg0_sample...
[07:15:10] Scored 29,000/53,424 users for f_Thriller_100_pos7_neg0_sample...
[07:15:12] Scored 30,000/53,424 users for f_Thriller_100_pos7_neg0_sample...
[07:15:14] Scored 31,000/53,424 users for f_Thriller_100_pos7_neg0_sample...
[07:15:17] Scored 32,000/53,424 users for f_Thriller_100_pos7_neg0_sample...
[07:15:19] Scored 33,000/53,424 users for f_Thriller_100_pos7_neg0_sample...
[07:15:21] Scored 34,000/53,424 users for f_Thriller_100_pos7_neg0_sample...
[07:15:23] Scored 35,000/53,424 users for f_Thriller_100_pos7_neg0_sample...
[07:15:25] Scored 36,000/53,424 users for f_Thriller_100_pos7_neg0_sample...
[07:15:27] Scored 37,000/53,424 users for f_Thriller_100_pos7_neg0_sample...
[07:15:30] Scored 38,000/53,424 users for f_Thriller_100_pos7_neg0_sample...
[07:15:32] Scored 39,000/53,424 users for f_Thriller_100_pos7_neg0_sample...
[07:15:34] Scored 40,000/53,424 users for f_Thriller_100_pos7_neg0_sample...
[07:15:36] Scored 41,000/53,424 users for f_Thriller_100_pos7_neg0_sample...
[07:15:38] Scored 42,000/53,424 users for f_Thriller_100_pos7_neg0_sample...
[07:15:41] Scored 43,000/53,424 users for f_Thriller_100_pos7_neg0_sample...
[07:15:43] Scored 44,000/53,424 users for f_Thriller_100_pos7_neg0_sample...
[07:15:45] Scored 45,000/53,424 users for f_Thriller_100_pos7_neg0_sample...
[07:15:47] Scored 46,000/53,424 users for f_Thriller_100_pos7_neg0_sample...
[07:15:49] Scored 47,000/53,424 users for f_Thriller_100_pos7_neg0_sample...
[07:15:52] Scored 48,000/53,424 users for f_Thriller_100_pos7_neg0_sample...
[07:15:54] Scored 49,000/53,424 users for f_Thriller_100_pos7_neg0_sample...
[07:15:56] Scored 50,000/53,424 users for f_Thriller_100_pos7_neg0_sample...
[07:15:58] Scored 51,000/53,424 users for f_Thriller_100_pos7_neg0_sample...
[07:16:00] Scored 52,000/53,424 users for f_Thriller_100_pos7_neg0_sample...
[07:16:03] Scored 53,000/53,424 users for f_Thriller_100_pos7_neg0_sample...
[07:16:06] Saved → /home/moshtasa/Research/phd-svd-recsys/SVD/Book/result/rec/top_re/0909/SVD/f_Thriller_100_pos7_neg0_sample_15recommendation.csv (801360 rows)
[07:16:11] Saved → /home/moshtasa/Research/phd-svd-recsys/SVD/Book/result/rec/top_re/0909/SVD/f_Thriller_100_pos7_neg0_sample_25recommendation.csv (1335600 rows)
[07:16:17] Saved → /home/moshtasa/Research/phd-svd-recsys/SVD/Book/result/rec/top_re/0909/SVD/f_Thriller_100_pos7_neg0_sample_35recommendation.csv (1869840 rows)
[07:16:21] [50/53] f_Thriller_200_pos7_neg0_sample — loading & training...
[07:23:29] Scored 1,000/53,424 users for f_Thriller_200_pos7_neg0_sample...
[07:23:31] Scored 2,000/53,424 users for f_Thriller_200_pos7_neg0_sample...
[07:23:33] Scored 3,000/53,424 users for f_Thriller_200_pos7_neg0_sample...
[07:23:35] Scored 4,000/53,424 users for f_Thriller_200_pos7_neg0_sample...
[07:23:37] Scored 5,000/53,424 users for f_Thriller_200_pos7_neg0_sample...
[07:23:38] Scored 6,000/53,424 users for f_Thriller_200_pos7_neg0_sample...
[07:23:40] Scored 7,000/53,424 users for f_Thriller_200_pos7_neg0_sample...
